i,score
1927,2.8396
1928,2.8066
1929,2.8423
1930,6.6974
1931,1.8068
1932,2.4212
1933,4.3774
1934,4.181
1935,1.4669
1936,1.3526
1937,3
1938,1.9832
1939,2.0188
1940,2.0287
1941,6.3212
1942,2.0627
1943,9.0718
1944,6.5332
1945,2.8877
1946,6.8523
1947,5.1081
1948,4.8854
1949,1.4159
1950,3.8085
1951,1.9371
1952,4.1454
1953,6.0727
1954,10.9897
1955,10.4247
1956,2.6103
1957,6.7521
1958,3.8807
1959,1.9124
1960,6.9611
1961,2.1897
1962,2.1674
1963,5.8185
1964,2.0032
1965,3
1966,6.9477
1967,7.781
1968,1.9507
1969,6.6695
1970,3.7986
1971,4.9303
1972,1.45
1973,2.8042
1974,4.4206
1975,2.6556
1976,2.6485
1977,2.6915
1978,2.6766
1979,2.6443
1980,6.4657
1981,4.2711
1982,3.0856
1983,3.8486
1984,4.5888
1985,1.4227
1986,1.5101
1987,13.3822
1988,5.7319
1989,2.9542
1990,2.0654
1991,2.8569
1992,2.85
1993,2.3508
1994,2.3586
1995,3.2718
1996,1.3375
1997,2.8874
1998,2.6727
1999,4.7434
2000,3.1998
2001,2.4536
2002,8.7882
2003,2.2692
2004,3.6744
2005,6.1827
2006,4.276
2007,1.7853
2008,7.5863
2009,3.0817
2010,2.2438
2011,6.5993
2012,3.0426
2013,4.8262
2014,1.518
2015,10.6166
2016,1.3722
2017,9.6779
2018,3.5865
2019,8.8088
2020,4.3669
2021,1.3617
2022,3.7512
2023,2.2745
2024,2.309
2025,3.4835
2026,2.9824
2027,1.9795
2028,3.2742
2029,1.7732
2030,3.3718
2031,2
2032,2
2033,9.7505
2034,3.2411
2035,3.2903
2036,3.8162
2037,1.9619
2038,5.9018
2039,3.094
2040,7.1335
2041,3.0653
2042,6.0619
2043,3.5098
2044,5.1781
2045,3.0781
2046,2.5138
2047,3.8198
2048,1.9037
2049,3.0297
2050,5.035
2051,2.193
2052,2.2035
2053,4.1707
2054,2.1643
2055,4.2539
2056,6.1685
2057,2.8529
2058,3.8826
2059,2.3495
2060,2.3245
2061,8.7952
2062,5.2889
2063,2.2308
2064,3.5998
2065,2.2635
2066,4.7105
2067,11.0522
2068,3.1031
2069,7.2096
2070,3.3268
2071,7.1653
2072,2.5926
2073,1.2757
2074,1.3735
2075,7.6391
2076,4.6719
2077,7.0596
2078,3.2288
2079,2.7094
2080,7.0003
2081,2.1625
2082,2.5791
2083,2.2917
2084,1.9512
2085,1.8254
2086,8.8487
2087,7.1225
2088,3.109
2089,1.991
2090,4.2906
2091,5.6392
2092,2.1189
2093,1.4508
2094,5.9801
2095,1.464
2096,2.8382
2097,2.9602
2098,1.3981
2099,4.1301
2100,7.7557
2101,2.5286
2102,2.5515
2103,3.4545
2104,1.8044
2105,4.3928
2106,3.3431
2107,2
2108,2
2109,2.1531
2110,2.1701
2111,1.7875
2112,3.2533
2113,3.2301
2114,5.7193
2115,3.0466
2116,1.325
2117,7.0037
2118,2.1504
2119,10.2686
2120,1.2612
2121,6.3889
2122,2.0118
2123,7.4964
2124,1.9206
2125,2.2161
2126,2.2098
2127,6.2193
2128,1.6937
2129,2.5328
2130,3.6632
2131,2.6434
2132,5.3128
2133,10.4022
2134,2
2135,2
2136,2.723
2137,6.6538
2138,1.734
2139,4.0925
2140,1.7649
2141,8.617
2142,4.3049
2143,4.5709
2144,2.4415
2145,2.4425
2146,2.425
2147,4.4676
2148,3.592
2149,2.1675
2150,6.4693
2151,1.4902
2152,3.9789
2153,9.1522
2154,5.5999
2155,1.4837
2156,3.2563
2157,2.8386
2158,1.7735
2159,2.6481
2160,1.4711
2161,8.7818
2162,3.4303
2163,2.5166
2164,2.2016
2165,2.1795
2166,1.6625
2167,4.4963
2168,1.3432
2169,1.4438
2170,5.5807
2171,2.4312
2172,2.0506
2173,4.2266
2174,2.1724
2175,2.9434
2176,3.8761
2177,4.6922
2178,6.7007
2179,1.9275
2180,2
2181,2
2182,9.3098
2183,7.4249
2184,4.4821
2185,5.0647
2186,3.8906
2187,2.4543
2188,3.2878
2189,3.6706
2190,2.2141
2191,2.7035
2192,1.5095
2193,3.6999
2194,4.4756
2195,4.5209
2196,1.9471
2197,2.0229
2198,1.6313
2199,7.3133
2200,2
2201,2
2202,3.2857
2203,3.8706
2204,2.5111
2205,2.9738
2206,2.4847
2207,1.3766
2208,2.9233
2209,6.2675
2210,5.2348
2211,2.0455
2212,3.6073
2213,1.692
2214,1.6345
2215,4.6659
2216,1.7651
2217,1.4282
2218,2.8246
2219,1.6368
2220,2.451
2221,2.2416
2222,2.2647
2223,2.2437
2224,3.711
2225,3
2226,1.9932
2227,4.5179
2228,2.9474
2229,4.4316
2230,3.8127
2231,5.6196
2232,2.1348
2233,4.8899
2234,5.0984
2235,2.4693
2236,1.7864
2237,7.2146
2238,3.7508
2239,2.4895
2240,2.4716
2241,3.4231
2242,1.5435
2243,3.682
2244,7.53
2245,2.712
2246,5.7403
2247,10.0992
2248,2.0727
2249,1.5386
2250,10.1102
2251,2.5039
2252,3.5474
2253,2.5154
2254,3.652
2255,2.4886
2256,3.5182
2257,1.3596
2258,2.3294
2259,8.7975
2260,1.575
2261,1.7468
2262,3.2537
2263,2.9715
2264,2.1031
2265,2.392
2266,2.9679
2267,2.1946
2268,2.1777
2269,2.8237
2270,1.3226
2271,1.7512
2272,1.6368
2273,10.4752
2274,4.7475
2275,3.3755
2276,5.091
2277,2.0681
2278,3.0108
2279,2.1774
2280,4.8642
2281,3.6219
2282,3.5977
2283,9.2823
2284,2.8533
2285,4.3015
2286,3.4743
2287,1.7804
2288,3.4551
2289,2.4489
2290,4.4795
2291,2.1998
2292,3.3219
2293,4.211
2294,5.1035
2295,3.2674
2296,1.9359
2297,7.2128
2298,3.9698
2299,4.4858
2300,2.304
2301,4.8632
2302,5.288
2303,2
2304,2
2305,5.1193
2306,1.3653
2307,2
2308,2
2309,4.0923
2310,2.4429
2311,2.7312
2312,2.9648
2313,1.3713
2314,11.1794
2315,4.7078
2316,2.2476
2317,3.0197
2318,2.117
2319,1.4308
2320,5.1872
2321,1.8507
2322,2.5283
2323,1.6978
2324,5.2885
2325,2.7518
2326,2.4432
2327,2.1567
2328,2.1778
2329,2.8046
2330,2.2038
2331,10.0046
2332,3.6762
2333,6.196
2334,4.0814
2335,3
2336,1.9736
2337,2.241
2338,2.2406
2339,2.2599
2340,1.5029
2341,4.83
2342,1.8644
2343,3.2497
2344,3.0205
2345,4.6522
2346,2.0876
2347,2.9264
2348,2.5022
2349,2.0942
2350,5.0655
2351,3.1201
2352,3.1126
2353,2.1492
2354,2.1516
2355,1.7579
2356,3.2616
2357,2.4065
2358,1.7576
2359,1.5929
2360,1.7848
2361,3.7537
2362,5.4487
2363,2.5749
2364,4.6514
2365,2.098
2366,1.9038
2367,4.49
2368,2.3461
2369,1.8899
2370,1.8947
2371,5.2644
2372,3.0389
2373,1.5399
2374,6.1852
2375,6.1036
2376,1.7116
2377,7.7361
2378,3
2379,2.0098
2380,1.7788
2381,5.778
2382,3.2431
2383,2.1807
2384,3.5804
2385,4.7163
2386,2.9473
2387,2.6473
2388,5.5299
2389,11.5198
2390,4.9863
2391,2
2392,2
2393,1.8049
2394,4.4373
2395,1.821
2396,3.3477
2397,1.6529
2398,2.4971
2399,2.8089
2400,4.0571
2401,1.9734
2402,2.4314
2403,2.4221
2404,2.5383
2405,2.4439
2406,1.6784
2407,6.6249
2408,5.161
2409,10.8109
2410,1.91
2411,2.7623
2412,2.9765
2413,3.6088
2414,4.2418
2415,3.4459
2416,2.7659
2417,6.7219
2418,1.4418
2419,3.755
2420,3.8741
2421,4.7916
2422,1.6776
2423,2.259
2424,3.4059
2425,1.6015
2426,2
2427,2
2428,2.3221
2429,2.5041
2430,5.9833
2431,1.6427
2432,3.1455
2433,1.9689
2434,2.8428
2435,3.9748
2436,3.4843
2437,2.8449
2438,4.0245
2439,3.5303
2440,1.4333
2441,4.9703
2442,1.3044
2443,1.4615
2444,3.0283
2445,2
2446,2
2447,4.1932
2448,4.1756
2449,2.2466
2450,2.2442
2451,2.268
2452,4.5286
2453,1.6424
2454,9.3056
2455,3.4492
2456,3.0658
2457,3.0096
2458,5.008
2459,2.7483
2460,3.5208
2461,10.8474
2462,6.875
2463,2
2464,2
2465,1.5474
2466,1.9886
2467,1.8232
2468,2.742
2469,1.5492
2470,2.2453
2471,2.2624
2472,2.2382
2473,2.354
2474,3.2088
2475,2
2476,2
2477,1.3768
2478,5.7269
2479,1.2291
2480,2
2481,2
2482,2.3853
2483,2.2224
2484,1.3855
2485,5.4088
2486,2.2734
2487,2.2609
2488,3.2611
2489,2.1346
2490,4.7997
2491,2.4981
2492,1.9436
2493,5.9697
2494,2.0829
2495,2.5081
2496,5.5679
2497,3.5841
2498,1.6125
2499,3.1575
2500,5.1221
2501,4.3364
2502,2.6715
2503,3.103
2504,4.3363
2505,8.8401
2506,2.7523
2507,2.4929
2508,2.4656
2509,2.4723
2510,2.5128
2511,2.2092
2512,2.4707
2513,1.7507
2514,2.076
2515,1.3451
2516,3.7025
2517,4.9797
2518,6.8128
2519,1.7247
2520,2.5242
2521,3.1298
2522,1.8244
2523,2.1873
2524,2.0931
2525,6.0871
2526,4.5812
2527,3.3526
2528,5.548
2529,2.3062
2530,2.3343
2531,2.2427
2532,1.8839
2533,2
2534,2
2535,2.0518
2536,5.1105
2537,3.0401
2538,1.5372
2539,2.5024
2540,6.5597
2541,1.5717
2542,2.6284
2543,3.2444
2544,7.1774
2545,2
2546,2
2547,2.2785
2548,7.3797
2549,2.6753
2550,7.4973
2551,2.7507
2552,5.3893
2553,2.1762
2554,2.1368
2555,3.2925
2556,2.8999
2557,6.0904
2558,2
2559,2
2560,3.633
2561,2.5485
2562,1.9973
2563,2.103
2564,2.9067
2565,2.5097
2566,3.4703
2567,3.7609
2568,4.4111
2569,2.2669
2570,3.7876
2571,2.238
2572,5.4923
2573,2
2574,2
2575,1.7501
2576,2.8052
2577,2.0048
2578,3
2579,3.9123
2580,3
2581,1.9984
2582,4.2583
2583,1.8262
2584,2.6842
2585,1.9536
2586,2.4109
2587,1.7531
2588,2.7599
2589,2.7231
2590,3.5318
2591,2
2592,2
2593,2
2594,2
2595,7.2758
2596,1.3603
2597,4.7242
2598,3.6072
2599,5.6132
2600,2.5759
2601,5.106
2602,10.0107
2603,1.7447
2604,1.1982
2605,1.3838
2606,3.9456
2607,2.6796
2608,2.2359
2609,2.2381
2610,2.2323
2611,2.2517
2612,2.2736
2613,2.2483
2614,7.225
2615,3.3353
2616,4.9724
2617,2.0718
2618,2.8822
2619,5.4159
2620,2.4765
2621,7.0619
2622,1.9508
2623,5.3836
2624,3.9949
2625,10.4332
2626,1.6103
2627,4.2135
2628,2.4904
2629,2.4857
2630,3.0675
2631,1.3347
2632,5.27
2633,6.5242
2634,2.4912
2635,6.8831
2636,1.8444
2637,2.2803
2638,5.223
2639,2.1918
2640,4.833
2641,3.4687
2642,5.2328
2643,6.12
2644,6.59
2645,3.6571
2646,1.8005
2647,4.426
2648,2.2546
2649,1.5709
2650,2
2651,2
2652,7.992
2653,3.7885
2654,3.6393
2655,2.7648
2656,5.3929
2657,2.4877
2658,2.4971
2659,2.4764
2660,2.4631
2661,2.4722
2662,2.5132
2663,1.7685
2664,2.421
2665,2.4182
2666,2.3532
2667,2.3877
2668,2
2669,2
2670,2
2671,2
2672,3.0652
2673,5.9368
2674,3.5498
2675,2.6317
2676,2.0986
2677,5.4266
2678,5.3103
2679,4.7109
2680,4.4911
2681,9.5152
2682,2.5918
2683,2.5687
2684,2
2685,2
2686,2
2687,2
2688,4.3525
2689,3.0277
2690,2.0726
2691,2.0521
2692,3.8608
2693,1.3738
2694,1.2983
2695,2.1466
2696,7.4701
2697,1.8514
2698,3.403
2699,2
2700,2
2701,1.5812
2702,2.1154
2703,10.7972
2704,1.6278
2705,4.6335
2706,5.4287
2707,4.2839
2708,3.0014
2709,2.2506
2710,2.2914
2711,2.2553
2712,4.831
2713,4.2624
2714,1.8257
2715,1.8881
2716,7.0726
2717,2.6868
2718,2.4635
2719,2.4418
2720,4.3583
2721,3.2167
2722,3.2748
2723,1.5193
2724,5.7217
2725,3.6605
2726,2.0339
2727,3.5003
2728,6.2562
2729,2.0989
2730,8.4818
2731,2.607
2732,3.4725
2733,1.4522
2734,1.4871
2735,3.1799
2736,3.5341
2737,2.9934
2738,5.8381
2739,2.5678
2740,5.4656
2741,2.6985
2742,2.9252
2743,2.3811
2744,4.2756
2745,2.7317
2746,2.1136
2747,12.5986
2748,3.1844
2749,2.2575
2750,2.2615
2751,2.2538
2752,3.9275
2753,1.6596
2754,3.741
2755,2.5361
2756,2.5325
2757,2.7098
2758,2.6815
2759,2.6708
2760,2.6467
2761,1.7713
2762,2.9451
2763,4.2111
2764,2.9144
2765,4.5187
2766,3.4172
2767,2.2543
2768,2.2485
2769,2.2557
2770,1.9201
2771,3.6098
2772,4.0577
2773,7.7671
2774,2
2775,2
2776,3.429
2777,1.4497
2778,3.3176
2779,3.2907
2780,2.2075
2781,2.172
2782,7.5641
2783,1.5464
2784,5.9674
2785,5.0546
2786,5.816
2787,2
2788,2
2789,2.7053
2790,3.4731
2791,2.6975
2792,2.7076
2793,1.4419
2794,1.6159
2795,11.9862
2796,1.607
2797,1.2962
2798,7.1581
2799,9.666
2800,7.6504
2801,2.9616
2802,3.9774
2803,10.2363
2804,4.009
2805,1.6571
2806,6.7087
2807,2.6758
2808,1.4626
2809,3
2810,1.9934
2811,1.5519
2812,1.2983
2813,1.815
2814,3.6147
2815,1.7412
2816,8.9277
2817,1.4782
2818,3.1381
2819,2.6042
2820,5.8485
2821,1.4194
2822,1.3573
2823,1.7873
2824,2.6543
2825,3.187
2826,1.6631
2827,5.3453
2828,5.3166
2829,5.7799
2830,3.0179
2831,4.0786
2832,8.942
2833,4.9872
2834,1.4267
2835,5.3015
2836,1.3238
2837,2.5803
2838,1.8468
2839,4.2386
2840,10.0576
2841,1.7645
2842,1.7804
2843,1.9781
2844,1.5408
2845,7.1543
2846,1.3667
2847,6.7774
2848,3
2849,2.0078
2850,4.7548
2851,3.0976
2852,2.8731
2853,2.2689
2854,1.3588
2855,2.0069
2856,2.1729
2857,3.1991
2858,3.8371
2859,8.6089
2860,3.3642
2861,2
2862,2
2863,2
2864,2
2865,2.2461
2866,2.2515
2867,2.2625
2868,2
2869,2
2870,3.7056
2871,2.5016
2872,4.7172
2873,3.2122
2874,2.2432
2875,2.2638
2876,2.2506
2877,4.5533
2878,8.6646
2879,1.9681
2880,2.3209
2881,2.3077
2882,3.5339
2883,1.8281
2884,3.9507
2885,2.4714
2886,2.5034
2887,2.4568
2888,2
2889,2
2890,1.5308
2891,3.5578
2892,2.2507
2893,2.2439
2894,2.2509
2895,1.4659
2896,4.1598
2897,2.6186
2898,3.0764
2899,1.1646
2900,4.8205
2901,2
2902,2
2903,3.4257
2904,2.1189
2905,5.9185
2906,3.862
2907,2.3835
2908,3.2647
2909,2.2429
2910,3.577
2911,2.2565
2912,4.1197
2913,2.8773
2914,4.3257
2915,6.1721
2916,2
2917,2
2918,3.4536
2919,3.2558
2920,1.9186
2921,2.6877
2922,2.4877
2923,4.1446
2924,1.9894
2925,2.0156
2926,9.8729
2927,9.3808
2928,4.0558
2929,2
2930,2
2931,7.0171
2932,5.3251
2933,1.7508
2934,4.4314
2935,1.6929
2936,2.6141
2937,1.7754
2938,5.1948
2939,2.4433
2940,7.7305
2941,1.4813
2942,3.2823
2943,1.2449
2944,2.7102
2945,2.138
2946,2
2947,2
2948,3.4122
2949,2.1914
2950,1.5296
2951,1.3346
2952,4.947
2953,1.4796
2954,7.7274
2955,2.4383
2956,2.135
2957,2.3769
2958,3.1875
2959,1.6765
2960,2.5098
2961,5.5886
2962,1.5168
2963,8.7008
2964,1.5656
2965,1.9148
2966,3.5132
2967,2.5299
2968,3.8636
2969,2.1756
2970,5.0982
2971,3.0558
2972,2.0225
2973,2.0268
2974,2.0362
2975,2.4039
2976,5.7315
2977,2.645
2978,2.7718
2979,1.8585
2980,3.4686
2981,2.0937
2982,2.1259
2983,2.1723
2984,3.2832
2985,4.2909
2986,2.9084
2987,3.5562
2988,3.4557
2989,3.2554
2990,2.5958
2991,5.1824
2992,2
2993,2
2994,2.4241
2995,1.9092
2996,6.6106
2997,4.9586
2998,4.4526
2999,2.7138
3000,2.6878
3001,3.4589
3002,3.2457
3003,1.8769
3004,2.169
3005,2.1746
3006,3.7906
3007,5.0694
3008,4.7536
3009,5.9274
3010,5.0354
3011,1.6018
3012,2
3013,2
3014,4.9077
3015,3.3327
3016,4.6343
3017,4.3694
3018,1.5163
3019,2
3020,2
3021,2.9555
3022,2.4926
3023,2.4973
3024,2.4911
3025,2.4986
3026,5.7253
3027,5.3145
3028,10.0437
3029,3.0133
3030,2
3031,2
3032,3.2121
3033,1.5482
3034,2.0424
3035,2.4522
3036,6.3804
3037,2.4992
3038,1.5206
3039,3.8177
3040,5.4655
3041,8.2306
3042,2.2953
3043,2.3043
3044,2.0044
3045,3
3046,2.9849
3047,2
3048,2
3049,5.8239
3050,1.6916
3051,7.7455
3052,1.3331
3053,1.3067
3054,1.4198
3055,2.0701
3056,2.071
3057,1.4129
3058,3.6565
3059,2.3721
3060,5.3873
3061,1.8657
3062,1.8776
3063,2.2954
3064,2.278
3065,3.2914
3066,3.4806
3067,1.5569
3068,1.4416
3069,7.5459
3070,1.9354
3071,3.3069
3072,6.6953
3073,3.6037
3074,1.563
3075,1.2485
3076,4.7666
3077,3.8653
3078,2.1841
3079,4.8682
3080,3.3843
3081,2.4321
3082,2
3083,2
3084,2.6703
3085,2.694
3086,2.6265
3087,2.6766
3088,2.6834
3089,3
3090,2.0082
3091,4.7926
3092,2.0818
3093,2.7063
3094,9.1419
3095,2.2421
3096,2.2511
3097,2.2584
3098,6.3008
3099,3.5036
3100,1.5941
3101,3.0816
3102,2.8188
3103,3.3932
3104,3.3183
3105,2.4896
3106,6.2814
3107,2.9902
3108,2.9834
3109,1.6595
3110,2.343
3111,3.5509
3112,3.1252
3113,2.2491
3114,2.2385
3115,2.2516
3116,1.4348
3117,5.8539
3118,1.6349
3119,6.6467
3120,5.5123
3121,4.7825
3122,3.4183
3123,6.8713
3124,1.7212
3125,1.9831
3126,5.2167
3127,7.2219
3128,1.9643
3129,8.1239
3130,3.2732
3131,3.3787
3132,3.7708
3133,2.9285
3134,2.8821
3135,2.1221
3136,2.117
3137,9.1421
3138,2.1868
3139,3.1751
3140,2.1669
3141,2.1438
3142,3.1996
3143,2.0038
3144,3
3145,1.5766
3146,9.1907
3147,4.3064
3148,3.6248
3149,2.1213
3150,2.1081
3151,3.2065
3152,3.7912
3153,2.0577
3154,1.6758
3155,2.4264
3156,3.2716
3157,5.4608
3158,1.5112
3159,7.5711
3160,2.2526
3161,1.6975
3162,1.8115
3163,8.9606
3164,1.589
3165,2
3166,2
3167,1.7322
3168,1.8753
3169,1.3048
3170,2
3171,2
3172,6.1423
3173,4.3478
3174,2.4945
3175,2.4729
3176,3.8186
3177,2.8897
3178,3.8376
3179,4.0961
3180,2.7544
3181,1.3648
3182,2.7069
3183,2.3592
3184,2.3158
3185,3.7884
3186,2.0545
3187,2.046
3188,2.0022
3189,3
3190,3.2498
3191,2.4682
3192,2.4668
3193,5.5631
3194,1.7386
3195,4.4455
3196,4.2865
3197,6.2536
3198,5.6795
3199,1.2571
3200,1.3197
3201,2.7403
3202,2.6868
3203,3.5008
3204,2
3205,2
3206,2.8472
3207,2.5302
3208,3.7272
3209,13.0667
3210,2.626
3211,9.4694
3212,2.5938
3213,5.4723
3214,6.114
3215,2.246
3216,4.7217
3217,2
3218,2
3219,2.253
3220,2.2494
3221,2.2321
3222,3.731
3223,2.3656
3224,2.0006
3225,1.7533
3226,3.2479
3227,2.266
3228,2.2513
3229,2.2734
3230,4.6569
3231,1.8353
3232,2.0042
3233,3
3234,2.1857
3235,2.844
3236,3.7682
3237,2.3929
3238,3.445
3239,4.9201
3240,2.567
3241,4.59
3242,3.0582
3243,2.2506
3244,2.2388
3245,2.244
3246,9.7424
3247,3.4518
3248,3.7361
3249,2.1577
3250,2
3251,2
3252,3.9952
3253,8.6624
3254,4.2544
3255,3.0978
3256,3.992
3257,2.6921
3258,2.307
3259,2.3398
3260,3.5072
3261,2
3262,2
3263,2.4284
3264,2.2559
3265,2.1846
3266,7.9635
3267,1.5341
3268,3.3441
3269,2.1773
3270,3.9612
3271,3.3693
3272,3.6986
3273,3.7544
3274,2.2479
3275,2.2495
3276,2.2412
3277,1.4406
3278,3.3991
3279,4.3673
3280,4.1453
3281,2.42
3282,3.8346
3283,5.1365
3284,2
3285,2
3286,5.2401
3287,2.0018
3288,1.5618
3289,3.6584
3290,1.9956
3291,3.2418
3292,3.0461
3293,3.0283
3294,3.0575
3295,3.0394
3296,3.0601
3297,3.026
3298,2.6027
3299,3.4595
3300,1.5571
3301,1.6293
3302,1.3947
3303,3.1214
3304,1.3821
3305,5.0005
3306,3.253
3307,1.4764
3308,3.8795
3309,6.1739
3310,2.2885
3311,2.8777
3312,2.8398
3313,2.3382
3314,2.3663
3315,4.765
3316,2
3317,2
3318,1.3641
3319,5.4369
3320,7.1518
3321,3.6175
3322,4.0996
3323,2.1612
3324,4.8267
3325,2.1324
3326,2.1594
3327,1.8073
3328,4.2377
3329,2.5686
3330,2.5982
3331,3.7533
3332,2.3599
3333,3.0274
3334,2.0967
3335,3.6356
3336,3.1976
3337,3.4924
3338,4.0908
3339,2.2448
3340,2.8751
3341,2
3342,2
3343,3.3144
3344,8.5105
3345,2.2485
3346,2.246
3347,2.2487
3348,1.9972
3349,3
3350,2.1191
3351,2.1149
3352,3.9239
3353,2.9981
3354,7.4546
3355,1.5228
3356,2.2634
3357,2.2512
3358,2.2439
3359,4.7978
3360,2.9669
3361,4.4619
3362,2.3475
3363,4.0708
3364,2.6354
3365,2.6177
3366,2.5753
3367,3.4999
3368,2.1764
3369,2.1706
3370,2.1425
3371,2
3372,2
3373,3.3449
3374,4.2833
3375,2.5788
3376,3.4046
3377,2.5788
3378,2.7057
3379,2.709
3380,2.6919
3381,3.5188
3382,2.0702
3383,1.798
3384,3.3626
3385,1.4004
3386,2.0573
3387,2.3404
3388,1.7489
3389,3.2475
3390,5.6807
3391,5.2466
3392,2.4864
3393,2.4672
3394,1.4147
3395,1.4194
3396,3.1829
3397,5.6609
3398,1.3321
3399,8.5501
3400,1.4839
3401,2.74
3402,2.7568
3403,6.3211
3404,3.3111
3405,3.7755
3406,1.7678
3407,2.1562
3408,2.1278
3409,2.2973
3410,1.3137
3411,1.8767
3412,1.6987
3413,2.2487
3414,2.2608
3415,2.2443
3416,2.7148
3417,4.1955
3418,3.1056
3419,4.1616
3420,2.9395
3421,2.9113
3422,5.2949
3423,5.5334
3424,2.9522
3425,5.935
3426,2.119
3427,2.3779
3428,3.335
3429,6.7079
3430,2.887
3431,5.7407
3432,1.7273
3433,5.3358
3434,2
3435,2
3436,4.5032
3437,2.4992
3438,2.5106
3439,3.8636
3440,2.5048
3441,2.9451
3442,2.9134
3443,2
3444,2
3445,1.6378
3446,3.6642
3447,3.8508
3448,2.6202
3449,4.8619
3450,2.0951
3451,2.0796
3452,2.0058
3453,3
3454,2.0028
3455,4.683
3456,2
3457,2
3458,4.254
3459,1.8099
3460,2.0178
3461,3
3462,8.1462
3463,3.9754
3464,2
3465,2
3466,2
3467,2
3468,2.4784
3469,2.496
3470,2.4808
3471,2.4706
3472,2
3473,2
3474,6.7666
3475,3.4656
3476,2
3477,2
3478,4.4982
3479,3.6369
3480,4.1953
3481,2.3571
3482,5.3958
3483,2.9166
3484,1.3893
3485,1.6796
3486,2.4803
3487,2.4746
3488,4.5214
3489,2.2624
3490,2.2856
3491,2.6747
3492,6.1085
3493,4.8557
3494,1.7242
3495,3.7784
3496,2.1673
3497,2.1682
3498,5.6676
3499,2.8896
3500,4.1432
3501,2.6646
3502,3.5522
3503,2.0773
3504,1.4998
3505,2.6602
3506,3.9286
3507,3.7855
3508,2.4566
3509,3.2507
3510,1.6491
3511,2.7735
3512,3.7431
3513,2.7881
3514,2
3515,2
3516,2.2769
3517,1.5449
3518,6.1901
3519,3.7053
3520,2.5385
3521,1.7115
3522,1.3243
3523,1.7788
3524,5.1755
3525,1.998
3526,3
3527,1.8181
3528,2.0504
3529,1.5928
3530,7.6335
3531,4.202
3532,3.1613
3533,7.3776
3534,1.4616
3535,3.2787
3536,2
3537,2
3538,3.3172
3539,1.798
3540,5.2529
3541,3.4194
3542,1.8473
3543,1.9769
3544,1.8094
3545,1.5647
3546,1.7053
3547,2.5482
3548,4.1114
3549,2.2498
3550,2.2574
3551,2.2486
3552,5.3155
3553,5.9887
3554,2.9757
3555,1.9893
3556,3.6874
3557,1.5334
3558,2.4624
3559,2.4475
3560,2.5002
3561,2.487
3562,2.4863
3563,2.5026
3564,2.6981
3565,1.5706
3566,7.9873
3567,2.1173
3568,2.0482
3569,2
3570,2
3571,2.1458
3572,2.7465
3573,3.7699
3574,1.7791
3575,2.501
3576,2.6549
3577,3.9825
3578,1.7516
3579,3.2008
3580,1.9468
3581,3.9561
3582,3.5101
3583,1.5375
3584,4.0386
3585,2.621
3586,2.6073
3587,2.6144
3588,2.5985
3589,2.2457
3590,4.9593
3591,1.7879
3592,2
3593,2
3594,2.8117
3595,2.2227
3596,2.2025
3597,5.3378
3598,2.4913
3599,1.5595
3600,1.768
3601,2
3602,2
3603,3.4777
3604,2.3268
3605,2.7781
3606,3.0106
3607,4.5929
3608,4.6209
3609,2.1656
3610,2.309
3611,2.2637
3612,2.048
3613,2.547
3614,5.3742
3615,3.2676
3616,2
3617,2
3618,4.6233
3619,1.8725
3620,2.4256
3621,1.9992
3622,2
3623,2
3624,2.7386
3625,1.7828
3626,1.9409
3627,4.1547
3628,4.1228
3629,2.2647
3630,1.3841
3631,3.4169
3632,4.4673
3633,3.6296
3634,2.4144
3635,2
3636,2
3637,1.9887
3638,2.0043
3639,1.5919
3640,5.1319
3641,11.7516
3642,1.8834
3643,3.6231
3644,6.5362
3645,1.7073
3646,2.8145
3647,7.427
3648,1.3416
3649,3.1485
3650,3.3896
3651,8.509
3652,2.1391
3653,2.1364
3654,2.5004
3655,1.9039
3656,7.8851
3657,1.5878
3658,3.6024
3659,3.4024
3660,2.1663
3661,2.1431
3662,1.5888
3663,4.5058
3664,2.8374
3665,1.5044
3666,1.5012
3667,4.1
3668,2
3669,2
3670,6.4866
3671,2.205
3672,3.3744
3673,7.3926
3674,2.0389
3675,5.2262
3676,2.3727
3677,6.876
3678,2.2437
3679,2.2558
3680,2.2404
3681,1.5951
3682,6.6968
3683,11.125
3684,8.451
3685,3.3909
3686,3.8379
3687,1.8251
3688,3.6542
3689,2.9439
3690,2.1168
3691,4.4896
3692,1.705
3693,2.2599
3694,3.1656
3695,3.1361
3696,7.7288
3697,2.2546
3698,2
3699,2
3700,2.7302
3701,3.8456
3702,1.8537
3703,3.5712
3704,2.1569
3705,2
3706,2
3707,6.1988
3708,3.66
3709,2.6143
3710,2
3711,2
3712,2.1069
3713,2.1286
3714,2.2882
3715,3.5119
3716,2.2907
3717,2
3718,2
3719,2.2927
3720,3.149
3721,2.8243
3722,1.6474
3723,3.7036
3724,3.0616
3725,2.616
3726,2
3727,2
3728,4
3729,2.0149
3730,2.0143
3731,4.1247
3732,1.5906
3733,1.4381
3734,1.4128
3735,4.3442
3736,8.8868
3737,1.3324
3738,3.1874
3739,2
3740,2
3741,2.2285
3742,2.2477
3743,3.2918
3744,2.7204
3745,1.8337
3746,4.504
3747,1.539
3748,1.9995
3749,1.9513
3750,2.0598
3751,2.0794
3752,4.8928
3753,4.8592
3754,2.1328
3755,2.1095
